loss,config,halt_threshold,n_sup,split,epoch,step,count,val_acc,note
geomean,nsup-16,0.0,16,val,60,6,0,96.74,
geomean,nsup-16,0.0,16,val,60,7,0,96.74,
geomean,nsup-16,0.0,16,val,60,8,0,96.74,
geomean,nsup-16,0.0,16,val,60,9,0,96.74,
geomean,nsup-16,0.0,16,val,60,10,0,96.74,
geomean,nsup-16,0.0,16,val,60,11,0,96.74,
geomean,nsup-16,0.0,16,val,60,12,0,96.74,
geomean,nsup-16,0.0,16,val,60,13,0,96.74,
geomean,nsup-16,0.0,16,val,60,14,0,96.74,
geomean,nsup-16,0.0,16,val,60,15,0,96.74,
geomean,nsup-16,0.0,16,val,60,16,0,96.74,includes never-halted
geomean,nsup-16,0.0,16,train,70,1,44223,98.04,
geomean,nsup-16,0.0,16,train,70,2,108,98.04,
geomean,nsup-16,0.0,16,train,70,3,0,98.04,
geomean,nsup-16,0.0,16,train,70,4,0,98.04,
geomean,nsup-16,0.0,16,train,70,5,0,98.04,
geomean,nsup-16,0.0,16,train,70,6,0,98.04,
geomean,nsup-16,0.0,16,train,70,7,0,98.04,
geomean,nsup-16,0.0,16,train,70,8,0,98.04,
geomean,nsup-16,0.0,16,train,70,9,0,98.04,
geomean,nsup-16,0.0,16,train,70,10,0,98.04,
geomean,nsup-16,0.0,16,train,70,11,0,98.04,
geomean,nsup-16,0.0,16,train,70,12,0,98.04,
geomean,nsup-16,0.0,16,train,70,13,0,98.04,
geomean,nsup-16,0.0,16,train,70,14,0,98.04,
geomean,nsup-16,0.0,16,train,70,15,0,98.04,
geomean,nsup-16,0.0,16,train,70,16,669,98.04,includes never-halted
geomean,nsup-16,0.0,16,val,70,1,5000,98.04,
geomean,nsup-16,0.0,16,val,70,2,0,98.04,
geomean,nsup-16,0.0,16,val,70,3,0,98.04,
geomean,nsup-16,0.0,16,val,70,4,0,98.04,
geomean,nsup-16,0.0,16,val,70,5,0,98.04,
geomean,nsup-16,0.0,16,val,70,6,0,98.04,
geomean,nsup-16,0.0,16,val,70,7,0,98.04,
geomean,nsup-16,0.0,16,val,70,8,0,98.04,
geomean,nsup-16,0.0,16,val,70,9,0,98.04,
geomean,nsup-16,0.0,16,val,70,10,0,98.04,
geomean,nsup-16,0.0,16,val,70,11,0,98.04,
geomean,nsup-16,0.0,16,val,70,12,0,98.04,
geomean,nsup-16,0.0,16,val,70,13,0,98.04,
geomean,nsup-16,0.0,16,val,70,14,0,98.04,
geomean,nsup-16,0.0,16,val,70,15,0,98.04,
geomean,nsup-16,0.0,16,val,70,16,0,98.04,includes never-halted
geomean,nsup-16,0.0,16,train,80,1,45000,97.78,
geomean,nsup-16,0.0,16,train,80,2,0,97.78,
geomean,nsup-16,0.0,16,train,80,3,0,97.78,
geomean,nsup-16,0.0,16,train,80,4,0,97.78,
geomean,nsup-16,0.0,16,train,80,5,0,97.78,
geomean,nsup-16,0.0,16,train,80,6,0,97.78,
geomean,nsup-16,0.0,16,train,80,7,0,97.78,
geomean,nsup-16,0.0,16,train,80,8,0,97.78,
geomean,nsup-16,0.0,16,train,80,9,0,97.78,
geomean,nsup-16,0.0,16,train,80,10,0,97.78,
geomean,nsup-16,0.0,16,train,80,11,0,97.78,
geomean,nsup-16,0.0,16,train,80,12,0,97.78,
geomean,nsup-16,0.0,16,train,80,13,0,97.78,
geomean,nsup-16,0.0,16,train,80,14,0,97.78,
geomean,nsup-16,0.0,16,train,80,15,0,97.78,
geomean,nsup-16,0.0,16,train,80,16,0,97.78,includes never-halted
geomean,nsup-16,0.0,16,val,80,1,5000,97.78,
geomean,nsup-16,0.0,16,val,80,2,0,97.78,
geomean,nsup-16,0.0,16,val,80,3,0,97.78,
geomean,nsup-16,0.0,16,val,80,4,0,97.78,
geomean,nsup-16,0.0,16,val,80,5,0,97.78,
geomean,nsup-16,0.0,16,val,80,6,0,97.78,
geomean,nsup-16,0.0,16,val,80,7,0,97.78,
geomean,nsup-16,0.0,16,val,80,8,0,97.78,
geomean,nsup-16,0.0,16,val,80,9,0,97.78,
geomean,nsup-16,0.0,16,val,80,10,0,97.78,
geomean,nsup-16,0.0,16,val,80,11,0,97.78,
geomean,nsup-16,0.0,16,val,80,12,0,97.78,
geomean,nsup-16,0.0,16,val,80,13,0,97.78,
geomean,nsup-16,0.0,16,val,80,14,0,97.78,
geomean,nsup-16,0.0,16,val,80,15,0,97.78,
geomean,nsup-16,0.0,16,val,80,16,0,97.78,includes never-halted
geomean,nsup-16,0.0,16,train,90,1,45000,98.76,
geomean,nsup-16,0.0,16,train,90,2,0,98.76,
geomean,nsup-16,0.0,16,train,90,3,0,98.76,
geomean,nsup-16,0.0,16,train,90,4,0,98.76,
geomean,nsup-16,0.0,16,train,90,5,0,98.76,
geomean,nsup-16,0.0,16,train,90,6,0,98.76,
geomean,nsup-16,0.0,16,train,90,7,0,98.76,
geomean,nsup-16,0.0,16,train,90,8,0,98.76,
geomean,nsup-16,0.0,16,train,90,9,0,98.76,
geomean,nsup-16,0.0,16,train,90,10,0,98.76,
geomean,nsup-16,0.0,16,train,90,11,0,98.76,
geomean,nsup-16,0.0,16,train,90,12,0,98.76,
geomean,nsup-16,0.0,16,train,90,13,0,98.76,
geomean,nsup-16,0.0,16,train,90,14,0,98.76,
geomean,nsup-16,0.0,16,train,90,15,0,98.76,
geomean,nsup-16,0.0,16,train,90,16,0,98.76,includes never-halted
geomean,nsup-16,0.0,16,val,90,1,5000,98.76,
geomean,nsup-16,0.0,16,val,90,2,0,98.76,
geomean,nsup-16,0.0,16,val,90,3,0,98.76,
geomean,nsup-16,0.0,16,val,90,4,0,98.76,
geomean,nsup-16,0.0,16,val,90,5,0,98.76,
geomean,nsup-16,0.0,16,val,90,6,0,98.76,
geomean,nsup-16,0.0,16,val,90,7,0,98.76,
geomean,nsup-16,0.0,16,val,90,8,0,98.76,
geomean,nsup-16,0.0,16,val,90,9,0,98.76,
geomean,nsup-16,0.0,16,val,90,10,0,98.76,
geomean,nsup-16,0.0,16,val,90,11,0,98.76,
geomean,nsup-16,0.0,16,val,90,12,0,98.76,
geomean,nsup-16,0.0,16,val,90,13,0,98.76,
geomean,nsup-16,0.0,16,val,90,14,0,98.76,
geomean,nsup-16,0.0,16,val,90,15,0,98.76,
geomean,nsup-16,0.0,16,val,90,16,0,98.76,includes never-halted
